"","year","length","value","groups","Length","Year"
"601",2009,15,3.46545e-06,"pred","15","2009"
"602",2009,16,1.88517e-06,"pred","16","2009"
"603",2009,17,2.98847e-06,"pred","17","2009"
"604",2009,18,4.78606e-06,"pred","18","2009"
"605",2009,19,7.62068e-06,"pred","19","2009"
"606",2009,20,1.23415e-05,"pred","20","2009"
"607",2009,21,2.01916e-05,"pred","21","2009"
"608",2009,22,3.83709e-05,"pred","22","2009"
"609",2009,23,8.07145e-05,"pred","23","2009"
"610",2009,24,0.000191119,"pred","24","2009"
"611",2009,25,0.000452243,"pred","25","2009"
"612",2009,26,0.00102912,"pred","26","2009"
"613",2009,27,0.00216391,"pred","27","2009"
"614",2009,28,0.00418128,"pred","28","2009"
"615",2009,29,0.00749128,"pred","29","2009"
"616",2009,30,0.0124752,"pred","30","2009"
"617",2009,31,0.0195666,"pred","31","2009"
"618",2009,32,0.0290231,"pred","32","2009"
"619",2009,33,0.040528,"pred","33","2009"
"620",2009,34,0.0531784,"pred","34","2009"
"621",2009,35,0.0657101,"pred","35","2009"
"622",2009,36,0.0772383,"pred","36","2009"
"623",2009,37,0.087429,"pred","37","2009"
"624",2009,38,0.59917,"pred","38","2009"
"625",2011,15,4.67096e-06,"pred","15","2011"
"626",2011,16,2.57507e-06,"pred","16","2011"
"627",2011,17,3.93307e-06,"pred","17","2011"
"628",2011,18,6.12299e-06,"pred","18","2011"
"629",2011,19,9.78484e-06,"pred","19","2011"
"630",2011,20,1.61854e-05,"pred","20","2011"
"631",2011,21,2.74278e-05,"pred","21","2011"
"632",2011,22,4.86846e-05,"pred","22","2011"
"633",2011,23,8.73091e-05,"pred","23","2011"
"634",2011,24,0.00015998,"pred","24","2011"
"635",2011,25,0.000294927,"pred","25","2011"
"636",2011,26,0.000554613,"pred","26","2011"
"637",2011,27,0.00106198,"pred","27","2011"
"638",2011,28,0.00206279,"pred","28","2011"
"639",2011,29,0.00394566,"pred","29","2011"
"640",2011,30,0.00717435,"pred","30","2011"
"641",2011,31,0.0122143,"pred","31","2011"
"642",2011,32,0.0194708,"pred","32","2011"
"643",2011,33,0.0291517,"pred","33","2011"
"644",2011,34,0.0414531,"pred","34","2011"
"645",2011,35,0.0561742,"pred","35","2011"
"646",2011,36,0.0726283,"pred","36","2011"
"647",2011,37,0.0893058,"pred","37","2011"
"648",2011,38,0.664141,"pred","38","2011"
"649",2013,15,3.90553e-06,"pred","15","2013"
"650",2013,16,2.62739e-06,"pred","16","2013"
"651",2013,17,4.38366e-06,"pred","17","2013"
"652",2013,18,7.43855e-06,"pred","18","2013"
"653",2013,19,1.27407e-05,"pred","19","2013"
"654",2013,20,2.20655e-05,"pred","20","2013"
"655",2013,21,3.8027e-05,"pred","21","2013"
"656",2013,22,6.75045e-05,"pred","22","2013"
"657",2013,23,0.000120731,"pred","23","2013"
"658",2013,24,0.000220708,"pred","24","2013"
"659",2013,25,0.000403261,"pred","25","2013"
"660",2013,26,0.000728555,"pred","26","2013"
"661",2013,27,0.00127408,"pred","27","2013"
"662",2013,28,0.00212153,"pred","28","2013"
"663",2013,29,0.00336608,"pred","29","2013"
"664",2013,30,0.00513155,"pred","30","2013"
"665",2013,31,0.00773023,"pred","31","2013"
"666",2013,32,0.0118014,"pred","32","2013"
"667",2013,33,0.0182667,"pred","33","2013"
"668",2013,34,0.0282718,"pred","34","2013"
"669",2013,35,0.0426659,"pred","35","2013"
"670",2013,36,0.0615897,"pred","36","2013"
"671",2013,37,0.0836572,"pred","37","2013"
"672",2013,38,0.732492,"pred","38","2013"
"673",2015,15,4.95688e-06,"pred","15","2015"
"674",2015,16,2.75632e-06,"pred","16","2015"
"675",2015,17,4.10251e-06,"pred","17","2015"
"676",2015,18,6.35996e-06,"pred","18","2015"
"677",2015,19,1.05956e-05,"pred","19","2015"
"678",2015,20,1.92835e-05,"pred","20","2015"
"679",2015,21,3.62825e-05,"pred","21","2015"
"680",2015,22,7.179e-05,"pred","22","2015"
"681",2015,23,0.00014159,"pred","23","2015"
"682",2015,24,0.000279143,"pred","24","2015"
"683",2015,25,0.000534359,"pred","25","2015"
"684",2015,26,0.000984156,"pred","26","2015"
"685",2015,27,0.00172122,"pred","27","2015"
"686",2015,28,0.00284088,"pred","28","2015"
"687",2015,29,0.00440781,"pred","29","2015"
"688",2015,30,0.00640758,"pred","30","2015"
"689",2015,31,0.00881106,"pred","31","2015"
"690",2015,32,0.0117275,"pred","32","2015"
"691",2015,33,0.0156609,"pred","33","2015"
"692",2015,34,0.0219185,"pred","34","2015"
"693",2015,35,0.0324176,"pred","35","2015"
"694",2015,36,0.0490553,"pred","36","2015"
"695",2015,37,0.0720763,"pred","37","2015"
"696",2015,38,0.77086,"pred","38","2015"
"697",2017,15,6.40234e-06,"pred","15","2017"
"698",2017,16,3.65055e-06,"pred","16","2017"
"699",2017,17,5.50452e-06,"pred","17","2017"
"700",2017,18,8.48681e-06,"pred","18","2017"
"701",2017,19,1.36252e-05,"pred","19","2017"
"702",2017,20,2.29834e-05,"pred","20","2017"
"703",2017,21,3.91649e-05,"pred","21","2017"
"704",2017,22,6.99053e-05,"pred","22","2017"
"705",2017,23,0.000127819,"pred","23","2017"
"706",2017,24,0.000248657,"pred","24","2017"
"707",2017,25,0.000495294,"pred","25","2017"
"708",2017,26,0.000981058,"pred","26","2017"
"709",2017,27,0.00186134,"pred","27","2017"
"710",2017,28,0.00330594,"pred","28","2017"
"711",2017,29,0.00542256,"pred","29","2017"
"712",2017,30,0.00815236,"pred","30","2017"
"713",2017,31,0.0112768,"pred","31","2017"
"714",2017,32,0.0145631,"pred","32","2017"
"715",2017,33,0.0180127,"pred","33","2017"
"716",2017,34,0.022422,"pred","34","2017"
"717",2017,35,0.0296291,"pred","35","2017"
"718",2017,36,0.0423016,"pred","36","2017"
"719",2017,37,0.0623789,"pred","37","2017"
"720",2017,38,0.778651,"pred","38","2017"
"721",2019,15,8.79512e-06,"pred","15","2019"
"722",2019,16,4.57552e-06,"pred","16","2019"
"723",2019,17,6.85517e-06,"pred","17","2019"
"724",2019,18,1.0624e-05,"pred","18","2019"
"725",2019,19,1.72403e-05,"pred","19","2019"
"726",2019,20,2.94226e-05,"pred","20","2019"
"727",2019,21,5.07808e-05,"pred","21","2019"
"728",2019,22,9.03849e-05,"pred","22","2019"
"729",2019,23,0.000162046,"pred","23","2019"
"730",2019,24,0.000297503,"pred","24","2019"
"731",2019,25,0.00054697,"pred","25","2019"
"732",2019,26,0.000993813,"pred","26","2019"
"733",2019,27,0.00175325,"pred","27","2019"
"734",2019,28,0.00298597,"pred","28","2019"
"735",2019,29,0.00488446,"pred","29","2019"
"736",2019,30,0.00758405,"pred","30","2019"
"737",2019,31,0.0111041,"pred","31","2019"
"738",2019,32,0.0152578,"pred","32","2019"
"739",2019,33,0.019747,"pred","33","2019"
"740",2019,34,0.0246955,"pred","34","2019"
"741",2019,35,0.0311656,"pred","35","2019"
"742",2019,36,0.0415527,"pred","36","2019"
"743",2019,37,0.058499,"pred","37","2019"
"744",2019,38,0.778551,"pred","38","2019"
"745",2021,15,1.20726e-05,"pred","15","2021"
"746",2021,16,6.48409e-06,"pred","16","2021"
"747",2021,17,9.88645e-06,"pred","17","2021"
"748",2021,18,1.54002e-05,"pred","18","2021"
"749",2021,19,2.45871e-05,"pred","19","2021"
"750",2021,20,4.04832e-05,"pred","20","2021"
"751",2021,21,6.72074e-05,"pred","21","2021"
"752",2021,22,0.000116417,"pred","22","2021"
"753",2021,23,0.000206659,"pred","23","2021"
"754",2021,24,0.000380763,"pred","24","2021"
"755",2021,25,0.000704539,"pred","25","2021"
"756",2021,26,0.00128168,"pred","26","2021"
"757",2021,27,0.00224074,"pred","27","2021"
"758",2021,28,0.00371494,"pred","28","2021"
"759",2021,29,0.00580615,"pred","29","2021"
"760",2021,30,0.00851265,"pred","30","2021"
"761",2021,31,0.0117565,"pred","31","2021"
"762",2021,32,0.0154625,"pred","32","2021"
"763",2021,33,0.0196228,"pred","33","2021"
"764",2021,34,0.0246003,"pred","34","2021"
"765",2021,35,0.0312867,"pred","35","2021"
"766",2021,36,0.0414471,"pred","36","2021"
"767",2021,37,0.0572606,"pred","37","2021"
"768",2021,38,0.775423,"pred","38","2021"
